round,strategy,true_count,bet,wagered,result,bankroll
18147,COUNT,3.753,40,40,60,4065
18147,DEALER,3.753,10,10,10,-8875
18148,BASIC,2.989,10,10,10,490
18148,COUNT,2.989,30,30,30,4095
18148,DEALER,2.989,10,10,-10,-8885
18149,BASIC,0.0,10,10,-10,480
18149,COUNT,0.0,10,10,10,4105
18149,DEALER,0.0,10,10,-10,-8895
18150,BASIC,0.347,10,10,-10,470
18150,COUNT,0.347,10,10,-10,4095
18150,DEALER,0.347,10,10,0,-8895
18151,BASIC,-0.72,10,10,10,480
18151,COUNT,-0.72,10,10,10,4105
18151,DEALER,-0.72,10,10,-10,-8905
18152,BASIC,-0.935,10,10,10,490
18152,COUNT,-0.935,10,10,-5,4100
18152,DEALER,-0.935,10,10,10,-8895
18153,BASIC,-0.974,10,10,-10,480
18153,COUNT,-0.974,10,10,-10,4090
18153,DEALER,-0.974,10,10,-10,-8905
18154,BASIC,-0.816,10,10,-10,470
18154,COUNT,-0.816,10,10,10,4100
18154,DEALER,-0.816,10,10,-10,-8915
18155,BASIC,-1.279,10,10,10,480
18155,COUNT,-1.279,10,10,10,4110
18155,DEALER,-1.279,10,10,-10,-8925
18156,BASIC,-1.778,10,10,-10,470
18156,COUNT,-1.778,10,10,-10,4100
18156,DEALER,-1.778,10,10,-10,-8935
18157,BASIC,-0.468,10,10,0,470
18157,COUNT,-0.468,10,10,0,4100
18157,DEALER,-0.468,10,10,10,-8925
18158,BASIC,-1.226,10,10,10,480
18158,COUNT,-1.226,10,10,10,4110
18158,DEALER,-1.226,10,10,-10,-8935
18159,BASIC,-1.545,10,10,10,490
18159,COUNT,-1.545,10,10,10,4120
18159,DEALER,-1.545,10,10,15,-8920
18160,BASIC,-1.896,10,10,-5,485
18160,COUNT,-1.896,10,10,-10,4110
18160,DEALER,-1.896,10,10,-10,-8930
18161,BASIC,-2.571,10,10,10,495
18161,COUNT,-2.571,10,10,-10,4100
18161,DEALER,-2.571,10,10,-10,-8940
18162,BASIC,-3.671,10,10,10,505
18162,COUNT,-3.671,10,10,10,4110
18162,DEALER,-3.671,10,10,10,-8930
18163,BASIC,-2.633,10,10,10,515
18163,COUNT,-2.633,10,10,10,4120
18163,DEALER,-2.633,10,10,10,-8920
18164,BASIC,-2.476,10,10,-10,505
18164,COUNT,-2.476,10,10,-10,4110
18164,DEALER,-2.476,10,10,-10,-8930
18165,BASIC,-3.036,10,10,10,515
18165,COUNT,-3.036,10,20,-20,4090
18165,DEALER,-3.036,10,10,-10,-8940
18166,BASIC,-4.613,10,20,20,535
18166,COUNT,-4.613,10,10,10,4100
18166,DEALER,-4.613,10,10,10,-8930
18167,BASIC,-2.342,10,10,-10,525
18167,COUNT,-2.342,10,10,-10,4090
18167,DEALER,-2.342,10,10,-10,-8940
18168,BASIC,-2.574,10,20,-20,505
18168,COUNT,-2.574,10,10,-10,4080
18168,DEALER,-2.574,10,10,-10,-8950
18169,BASIC,0.0,10,20,-20,485
18169,COUNT,0.0,10,20,0,4080
18169,DEALER,0.0,10,10,-10,-8960
18170,BASIC,0.0,10,10,-10,475
18170,COUNT,0.0,10,10,10,4090
18170,DEALER,0.0,10,10,-10,-8970
18171,BASIC,-0.517,10,10,10,485
18171,COUNT,-0.517,10,10,10,4100
18171,DEALER,-0.517,10,10,-10,-8980
18172,BASIC,-1.076,10,10,-10,475
18172,COUNT,-1.076,10,10,-10,4090
18172,DEALER,-1.076,10,10,-10,-8990
18173,BASIC,-0.374,10,10,-10,465
18173,COUNT,-0.374,10,10,-10,4080
18173,DEALER,-0.374,10,10,0,-8990
18174,BASIC,-0.773,10,20,20,485
18174,COUNT,-0.773,10,20,-20,4060
18174,DEALER,-0.773,10,10,0,-8990
18175,BASIC,0.406,10,10,10,495
18175,COUNT,0.406,10,10,10,4070
18175,DEALER,0.406,10,10,-10,-9000
18176,BASIC,0.213,10,20,20,515
18176,COUNT,0.213,10,10,10,4080
18176,DEALER,0.213,10,10,10,-8990
18177,BASIC,-0.45,10,20,20,535
18177,COUNT,-0.45,10,20,20,4100
18177,DEALER,-0.45,10,10,10,-8980
18178,BASIC,0.477,10,10,-10,525
18178,COUNT,0.477,10,10,0,4100
18178,DEALER,0.477,10,10,10,-8970
18179,BASIC,0.75,10,10,10,535
18179,COUNT,0.75,10,10,-10,4090
18179,DEALER,0.75,10,10,-10,-8980
18180,BASIC,1.886,10,10,-10,525
18180,COUNT,1.886,20,40,-40,4050
18180,DEALER,1.886,10,10,-10,-8990
18181,BASIC,2.571,10,10,-10,515
18181,COUNT,2.571,30,30,30,4080
18181,DEALER,2.571,10,10,10,-8980
18182,BASIC,3.385,10,10,-10,505
18182,COUNT,3.385,30,30,0,4080
18182,DEALER,3.385,10,10,-10,-8990
18183,BASIC,3.62,10,10,-10,495
18183,COUNT,3.62,40,40,-40,4040
18183,DEALER,3.62,10,10,-10,-9000
18184,BASIC,2.83,10,10,10,505
18184,COUNT,2.83,30,30,30,4070
18184,DEALER,2.83,10,10,10,-8990
18185,BASIC,2.277,10,10,-5,500
18185,COUNT,2.277,20,20,-10,4060
18185,DEALER,2.277,10,10,10,-8980
18186,BASIC,3.714,10,10,0,500
18186,COUNT,3.714,40,80,-80,3980
18186,DEALER,3.714,10,10,10,-8970
18187,BASIC,7.363,10,10,10,510
18187,COUNT,7.363,70,70,70,4050
18187,DEALER,7.363,10,10,10,-8960
18188,BASIC,7.573,10,40,40,550
18188,COUNT,7.573,80,80,120,4170
18188,DEALER,7.573,10,10,10,-8950
18189,BASIC,7.511,10,10,10,560
18189,COUNT,7.511,80,80,80,4250
18189,DEALER,7.511,10,10,-10,-8960
18190,BASIC,6.5,10,10,10,570
18190,COUNT,6.5,60,60,-60,4190
18190,DEALER,6.5,10,10,-10,-8970
18191,BASIC,0.0,10,10,10,580
18191,COUNT,0.0,10,10,10,4200
18191,DEALER,0.0,10,10,10,-8960
18192,BASIC,0.173,10,20,-20,560
18192,COUNT,0.173,10,10,-5,4195
18192,DEALER,0.173,10,10,-10,-8970
18193,BASIC,0.0,10,10,-10,550
18193,COUNT,0.0,10,10,-10,4185
18193,DEALER,0.0,10,10,-10,-8980
18194,BASIC,-0.74,10,20,20,570
18194,COUNT,-0.74,10,10,10,4195
18194,DEALER,-0.74,10,10,10,-8970
18195,BASIC,-1.151,10,10,-10,560
18195,COUNT,-1.151,10,10,-10,4185
18195,DEALER,-1.151,10,10,-10,-8980
18196,BASIC,-1.186,10,10,15,575
18196,COUNT,-1.186,10,10,-10,4175
18196,DEALER,-1.186,10,10,0,-8980
18197,BASIC,-1.233,10,10,0,575
18197,COUNT,-1.233,10,10,-10,4165
18197,DEALER,-1.233,10,10,10,-8970
18198,BASIC,-1.926,10,10,-10,565
18198,COUNT,-1.926,10,10,-10,4155
18198,DEALER,-1.926,10,10,-10,-8980
18199,BASIC,-2.678,10,10,10,575
18199,COUNT,-2.678,10,10,0,4155
18199,DEALER,-2.678,10,10,10,-8970
18200,BASIC,-2.342,10,10,10,585
18200,COUNT,-2.342,10,10,10,4165
18200,DEALER,-2.342,10,10,0,-8970
18201,BASIC,-2.685,10,20,-20,565
18201,COUNT,-2.685,10,10,-10,4155
18201,DEALER,-2.685,10,10,-10,-8980
18202,BASIC,-1.545,10,10,-5,560
18202,COUNT,-1.545,10,10,10,4165
18202,DEALER,-1.545,10,10,-10,-8990
18203,BASIC,-2.178,10,10,-10,550
18203,COUNT,-2.178,10,10,-10,4155
18203,DEALER,-2.178,10,10,0,-8990
18204,BASIC,-3.41,10,10,-10,540
18204,COUNT,-3.41,10,10,-10,4145
18204,DEALER,-3.41,10,10,-10,-9000
18205,BASIC,-3.041,10,10,10,550
18205,COUNT,-3.041,10,10,-10,4135
18205,DEALER,-3.041,10,10,-10,-9010
18206,BASIC,-3.25,10,20,20,570
18206,COUNT,-3.25,10,10,-10,4125
18206,DEALER,-3.25,10,10,10,-9000
18207,BASIC,-1.405,10,10,-10,560
18207,COUNT,-1.405,10,10,10,4135
18207,DEALER,-1.405,10,10,15,-8985
18208,BASIC,-2.638,10,10,10,570
18208,COUNT,-2.638,10,20,20,4155
18208,DEALER,-2.638,10,10,10,-8975
18209,BASIC,-3.276,10,10,-10,560
18209,COUNT,-3.276,10,10,15,4170
18209,DEALER,-3.276,10,10,10,-8965
18210,BASIC,-1.793,10,10,10,570
18210,COUNT,-1.793,10,10,10,4180
18210,DEALER,-1.793,10,10,10,-8955
18211,BASIC,-0.99,10,10,-10,560
18211,COUNT,-0.99,10,20,-20,4160
18211,DEALER,-0.99,10,10,10,-8945
18212,BASIC,1.677,10,10,10,570
18212,COUNT,1.677,20,20,20,4180
18212,DEALER,1.677,10,10,10,-8935
18213,BASIC,1.88,10,10,15,585
18213,COUNT,1.88,20,40,-40,4140
18213,DEALER,1.88,10,10,-10,-8945
18214,BASIC,0.0,10,10,-10,575
18214,COUNT,0.0,10,10,-10,4130
18214,DEALER,0.0,10,10,-10,-8955
18215,BASIC,-0.173,10,10,10,585
18215,COUNT,-0.173,10,10,10,4140
18215,DEALER,-0.173,10,10,-10,-8965
18216,BASIC,-0.179,10,10,-10,575
18216,COUNT,-0.179,10,10,-10,4130
18216,DEALER,-0.179,10,10,10,-8955
18217,BASIC,-0.557,10,10,10,585
18217,COUNT,-0.557,10,10,10,4140
18217,DEALER,-0.557,10,10,10,-8945
18218,BASIC,-0.776,10,20,0,585
18218,COUNT,-0.776,10,10,-10,4130
18218,DEALER,-0.776,10,10,-10,-8955
18219,BASIC,0.0,10,10,10,595
18219,COUNT,0.0,10,10,10,4140
18219,DEALER,0.0,10,10,-10,-8965
18220,BASIC,0.426,10,10,-10,585
18220,COUNT,0.426,10,10,-10,4130
18220,DEALER,0.426,10,10,10,-8955
18221,BASIC,-0.67,10,10,-10,575
18221,COUNT,-0.67,10,10,-10,4120
18221,DEALER,-0.67,10,10,-10,-8965
18222,BASIC,-0.937,10,20,-20,555
18222,COUNT,-0.937,10,10,-10,4110
18222,DEALER,-0.937,10,10,10,-8955
18223,BASIC,0.246,10,10,-5,550
18223,COUNT,0.246,10,10,-10,4100
18223,DEALER,0.246,10,10,10,-8945
18224,BASIC,1.307,10,10,-10,540
18224,COUNT,1.307,10,10,-10,4090
18224,DEALER,1.307,10,10,0,-8945
18225,BASIC,1.376,10,10,10,550
18225,COUNT,1.376,10,10,-10,4080
18225,DEALER,1.376,10,10,10,-8935
18226,BASIC,0.594,10,10,-5,545
18226,COUNT,0.594,10,10,-10,4070
18226,DEALER,0.594,10,10,-10,-8945
18227,BASIC,1.585,10,10,-5,540
18227,COUNT,1.585,20,20,20,4090
18227,DEALER,1.585,10,10,10,-8935
18228,BASIC,1.711,10,10,-10,530
18228,COUNT,1.711,20,20,-20,4070
18228,DEALER,1.711,10,10,15,-8920
18229,BASIC,1.884,10,10,-10,520
18229,COUNT,1.884,20,20,-20,4050
18229,DEALER,1.884,10,10,-10,-8930
18230,BASIC,0.812,10,10,-10,510
18230,COUNT,0.812,10,10,-10,4040
18230,DEALER,0.812,10,10,-10,-8940
18231,BASIC,1.733,10,20,0,510
18231,COUNT,1.733,20,40,40,4080
18231,DEALER,1.733,10,10,10,-8930
18232,BASIC,4.86,10,10,-10,500
18232,COUNT,4.86,50,50,0,4080
18232,DEALER,4.86,10,10,0,-8930
18233,BASIC,3.216,10,10,-10,490
18233,COUNT,3.216,30,30,30,4110
18233,DEALER,3.216,10,10,10,-8920
18234,BASIC,5.639,10,10,-5,485
18234,COUNT,5.639,60,90,-60,4050
18234,DEALER,5.639,10,10,10,-8910
18235,BASIC,0.0,10,10,-10,475
18235,COUNT,0.0,10,10,-10,4040
18235,DEALER,0.0,10,10,-10,-8920
18236,BASIC,-0.346,10,20,-20,455
18236,COUNT,-0.346,10,10,-10,4030
18236,DEALER,-0.346,10,10,10,-8910
18237,BASIC,0.725,10,10,10,465
18237,COUNT,0.725,10,10,10,4040
18237,DEALER,0.725,10,10,10,-8900
18238,BASIC,1.135,10,10,10,475
18238,COUNT,1.135,10,10,-10,4030
18238,DEALER,1.135,10,10,0,-8900
18239,BASIC,0.981,10,10,-10,465
18239,COUNT,0.981,10,20,-20,4010
18239,DEALER,0.981,10,10,-10,-8910
18240,BASIC,2.27,10,10,10,475
18240,COUNT,2.27,20,20,20,4030
18240,DEALER,2.27,10,10,10,-8900
18241,BASIC,2.167,10,10,15,490
18241,COUNT,2.167,20,20,20,4050
18241,DEALER,2.167,10,10,10,-8890
18242,BASIC,2.271,10,10,10,500
18242,COUNT,2.271,20,20,20,4070
18242,DEALER,2.271,10,10,-10,-8900
18243,BASIC,2.624,10,10,10,510
18243,COUNT,2.624,30,30,30,4100
18243,DEALER,2.624,10,10,10,-8890
18244,BASIC,1.758,10,10,10,520
18244,COUNT,1.758,20,20,20,4120
18244,DEALER,1.758,10,10,10,-8880
18245,BASIC,0.531,10,10,-10,510
18245,COUNT,0.531,10,10,-10,4110
18245,DEALER,0.531,10,10,-10,-8890
18246,BASIC,0.83,10,10,10,520
18246,COUNT,0.83,10,10,10,4120
18246,DEALER,0.83,10,10,-10,-8900
18247,BASIC,0.0,10,10,-10,510
18247,COUNT,0.0,10,20,-20,4100
18247,DEALER,0.0,10,10,10,-8890
18248,BASIC,-0.63,10,10,-10,500
18248,COUNT,-0.63,10,10,0,4100
18248,DEALER,-0.63,10,10,-10,-8900
18249,BASIC,2.066,10,10,-10,490
18249,COUNT,2.066,20,20,-20,4080
18249,DEALER,2.066,10,10,-10,-8910
18250,BASIC,2.182,10,10,-10,480
18250,COUNT,2.182,20,20,-20,4060
18250,DEALER,2.182,10,10,-10,-8920
18251,BASIC,1.182,10,10,10,490
18251,COUNT,1.182,10,20,20,4080
18251,DEALER,1.182,10,10,10,-8910
18252,BASIC,2.167,10,20,20,510
18252,COUNT,2.167,20,20,-20,4060
18252,DEALER,2.167,10,10,0,-8910
18253,BASIC,1.891,10,10,15,525
18253,COUNT,1.891,20,20,-20,4040
18253,DEALER,1.891,10,10,-10,-8920
18254,BASIC,1.051,10,10,-10,515
18254,COUNT,1.051,10,10,-10,4030
18254,DEALER,1.051,10,10,-10,-8930
18255,BASIC,4.136,10,10,-10,505
18255,COUNT,4.136,40,40,40,4070
18255,DEALER,4.136,10,10,-10,-8940
18256,BASIC,0.0,10,10,-10,495
18256,COUNT,0.0,10,10,-10,4060
18256,DEALER,0.0,10,10,-10,-8950
18257,BASIC,-0.346,10,10,10,505
18257,COUNT,-0.346,10,10,10,4070
18257,DEALER,-0.346,10,10,10,-8940
18258,BASIC,-0.359,10,10,10,515
18258,COUNT,-0.359,10,10,10,4080
18258,DEALER,-0.359,10,10,10,-8930
18259,BASIC,-0.188,10,10,-10,505
18259,COUNT,-0.188,10,10,0,4080
18259,DEALER,-0.188,10,10,-10,-8940
18260,BASIC,-0.782,10,20,0,505
18260,COUNT,-0.782,10,20,20,4100
18260,DEALER,-0.782,10,10,10,-8930
18261,BASIC,-0.819,10,10,10,515
18261,COUNT,-0.819,10,10,-10,4090
18261,DEALER,-0.819,10,10,10,-8920
18262,BASIC,-1.07,10,10,10,525
18262,COUNT,-1.07,10,10,-10,4080
18262,DEALER,-1.07,10,10,-10,-8930
18263,BASIC,-1.351,10,10,10,535
18263,COUNT,-1.351,10,10,-10,4070
18263,DEALER,-1.351,10,10,10,-8920
18264,BASIC,-2.849,10,10,10,545
18264,COUNT,-2.849,10,10,10,4080
18264,DEALER,-2.849,10,10,10,-8910
18265,BASIC,-2.737,10,10,10,555
18265,COUNT,-2.737,10,10,-10,4070
18265,DEALER,-2.737,10,10,0,-8910
18266,BASIC,-3.136,10,10,15,570
18266,COUNT,-3.136,10,20,20,4090
18266,DEALER,-3.136,10,10,15,-8895
18267,BASIC,-3.043,10,10,-10,560
18267,COUNT,-3.043,10,10,-10,4080
18267,DEALER,-3.043,10,10,-10,-8905
18268,BASIC,-2.955,10,10,10,570
18268,COUNT,-2.955,10,10,15,4095
18268,DEALER,-2.955,10,10,0,-8905
18269,BASIC,-2.836,10,10,-10,560
18269,COUNT,-2.836,10,10,-10,4085
18269,DEALER,-2.836,10,10,10,-8895
18270,BASIC,-3.059,10,10,-10,550
18270,COUNT,-3.059,10,10,-10,4075
18270,DEALER,-3.059,10,10,-10,-8905
18271,BASIC,-3.586,10,20,20,570
18271,COUNT,-3.586,10,10,10,4085
18271,DEALER,-3.586,10,10,-10,-8915
18272,BASIC,-2.016,10,10,0,570
18272,COUNT,-2.016,10,10,-10,4075
18272,DEALER,-2.016,10,10,-10,-8925
18273,BASIC,-3.059,10,10,-10,560
18273,COUNT,-3.059,10,20,20,4095
18273,DEALER,-3.059,10,10,-10,-8935
18274,BASIC,-2.407,10,10,-10,550
18274,COUNT,-2.407,10,10,-5,4090
18274,DEALER,-2.407,10,10,-10,-8945
18275,BASIC,-4.825,10,10,-5,545
18275,COUNT,-4.825,10,10,-10,4080
18275,DEALER,-4.825,10,10,-10,-8955
18276,BASIC,-5.442,10,10,10,555
18276,COUNT,-5.442,10,10,10,4090
18276,DEALER,-5.442,10,10,10,-8945
18277,BASIC,0.0,10,10,-10,545
18277,COUNT,0.0,10,10,-10,4080
18277,DEALER,0.0,10,10,15,-8930
18278,BASIC,0.0,10,20,20,565
18278,COUNT,0.0,10,10,10,4090
18278,DEALER,0.0,10,10,10,-8920
18279,BASIC,-0.354,10,10,-10,555
18279,COUNT,-0.354,10,10,-10,4080
18279,DEALER,-0.354,10,10,-10,-8930
18280,BASIC,-0.727,10,10,-10,545
18280,COUNT,-0.727,10,10,15,4095
18280,DEALER,-0.727,10,10,0,-8930
18281,BASIC,-1.126,10,10,0,545
18281,COUNT,-1.126,10,10,15,4110
18281,DEALER,-1.126,10,10,-10,-8940
18282,BASIC,-0.589,10,10,10,555
18282,COUNT,-0.589,10,10,15,4125
18282,DEALER,-0.589,10,10,10,-8930
18283,BASIC,-1.024,10,10,-10,545
18283,COUNT,-1.024,10,10,10,4135
18283,DEALER,-1.024,10,10,-10,-8940
18284,BASIC,-0.647,10,10,-5,540
18284,COUNT,-0.647,10,10,0,4135
18284,DEALER,-0.647,10,10,-10,-8950
18285,BASIC,-0.226,10,10,0,540
18285,COUNT,-0.226,10,10,-10,4125
18285,DEALER,-0.226,10,10,-10,-8960
18286,BASIC,-1.431,10,10,-10,530
18286,COUNT,-1.431,10,10,-10,4115
18286,DEALER,-1.431,10,10,-10,-8970
18287,BASIC,-2.5,10,10,-5,525
18287,COUNT,-2.5,10,10,10,4125
18287,DEALER,-2.5,10,10,-10,-8980
18288,BASIC,-2.64,10,10,-10,515
18288,COUNT,-2.64,10,10,-5,4120
18288,DEALER,-2.64,10,10,0,-8980
18289,BASIC,-2.237,10,20,20,535
18289,COUNT,-2.237,10,10,10,4130
18289,DEALER,-2.237,10,10,10,-8970
18290,BASIC,-2.419,10,10,15,550
18290,COUNT,-2.419,10,20,-20,4110
18290,DEALER,-2.419,10,10,-10,-8980
18291,BASIC,-2.584,10,10,-10,540
18291,COUNT,-2.584,10,20,-20,4090
18291,DEALER,-2.584,10,10,10,-8970
18292,BASIC,-1.387,10,10,10,550
18292,COUNT,-1.387,10,10,10,4100
18292,DEALER,-1.387,10,10,-10,-8980
18293,BASIC,-3.391,10,10,-5,545
18293,COUNT,-3.391,10,10,0,4100
18293,DEALER,-3.391,10,10,-10,-8990
18294,BASIC,-4.8,10,10,-10,535
18294,COUNT,-4.8,10,10,-10,4090
18294,DEALER,-4.8,10,10,-10,-9000
18295,BASIC,-4.689,10,10,-10,525
18295,COUNT,-4.689,10,10,-10,4080
18295,DEALER,-4.689,10,10,-10,-9010
18296,BASIC,-1.486,10,10,10,535
18296,COUNT,-1.486,10,10,10,4090
18296,DEALER,-1.486,10,10,10,-9000
18297,BASIC,-2.708,10,10,10,545
18297,COUNT,-2.708,10,20,20,4110
18297,DEALER,-2.708,10,10,10,-8990
18298,BASIC,0.0,10,20,0,545
18298,COUNT,0.0,10,10,-10,4100
18298,DEALER,0.0,10,10,-10,-9000
18299,BASIC,0.0,10,10,0,545
18299,COUNT,0.0,10,10,-10,4090
18299,DEALER,0.0,10,10,15,-8985
18300,BASIC,0.0,10,10,10,555
18300,COUNT,0.0,10,10,0,4090
18300,DEALER,0.0,10,10,10,-8975
18301,BASIC,0.906,10,10,-10,545
18301,COUNT,0.906,10,10,10,4100
18301,DEALER,0.906,10,10,10,-8965
18302,BASIC,0.945,10,10,10,555
18302,COUNT,0.945,10,10,10,4110
18302,DEALER,0.945,10,10,10,-8955
18303,BASIC,1.384,10,20,-20,535
18303,COUNT,1.384,10,10,15,4125
18303,DEALER,1.384,10,10,-10,-8965
18304,BASIC,0.207,10,10,10,545
18304,COUNT,0.207,10,10,0,4125
18304,DEALER,0.207,10,10,10,-8955
18305,BASIC,1.741,10,10,-10,535
18305,COUNT,1.741,20,20,-20,4105
18305,DEALER,1.741,10,10,-10,-8965
18306,BASIC,1.362,10,10,0,535
18306,COUNT,1.362,10,10,-10,4095
18306,DEALER,1.362,10,10,0,-8965
18307,BASIC,0.473,10,10,0,535
18307,COUNT,0.473,10,10,-5,4090
18307,DEALER,0.473,10,10,0,-8965
18308,BASIC,-0.981,10,10,15,550
18308,COUNT,-0.981,10,10,10,4100
18308,DEALER,-0.981,10,10,-10,-8975
18309,BASIC,-1.552,10,10,10,560
18309,COUNT,-1.552,10,20,20,4120
18309,DEALER,-1.552,10,10,10,-8965
18310,BASIC,0.277,10,10,-10,550
18310,COUNT,0.277,10,10,10,4130
18310,DEALER,0.277,10,10,-10,-8975
18311,BASIC,1.195,10,10,-10,540
18311,COUNT,1.195,10,10,0,4130
18311,DEALER,1.195,10,10,10,-8965
18312,BASIC,0.957,10,10,-10,530
18312,COUNT,0.957,10,20,20,4150
18312,DEALER,0.957,10,10,10,-8955
18313,BASIC,2.053,10,10,0,530
18313,COUNT,2.053,20,40,-20,4130
18313,DEALER,2.053,10,10,-10,-8965
18314,BASIC,1.475,10,10,-10,520
18314,COUNT,1.475,10,10,0,4130
18314,DEALER,1.475,10,10,-10,-8975
18315,BASIC,0.4,10,10,-10,510
18315,COUNT,0.4,10,10,-10,4120
18315,DEALER,0.4,10,10,-10,-8985
18316,BASIC,0.0,10,10,-5,505
18316,COUNT,0.0,10,10,-10,4110
18316,DEALER,0.0,10,10,-10,-8995
18317,BASIC,0.486,10,10,-10,495
18317,COUNT,0.486,10,10,-10,4100
18317,DEALER,0.486,10,10,-10,-9005
18318,BASIC,-2.122,10,10,15,510
18318,COUNT,-2.122,10,10,10,4110
18318,DEALER,-2.122,10,10,-10,-9015
18319,BASIC,-3.023,10,10,-5,505
18319,COUNT,-3.023,10,20,0,4110
18319,DEALER,-3.023,10,10,-10,-9025
18320,BASIC,0.0,10,10,-5,500
18320,COUNT,0.0,10,10,-10,4100
18320,DEALER,0.0,10,10,0,-9025
18321,BASIC,0.173,10,10,-5,495
18321,COUNT,0.173,10,10,10,4110
18321,DEALER,0.173,10,10,-10,-9035
18322,BASIC,0.179,10,10,-10,485
18322,COUNT,0.179,10,10,-10,4100
18322,DEALER,0.179,10,10,-10,-9045
18323,BASIC,0.553,10,10,0,485
18323,COUNT,0.553,10,10,-10,4090
18323,DEALER,0.553,10,10,10,-9035
18324,BASIC,0.959,10,10,-10,475
18324,COUNT,0.959,10,10,10,4100
18324,DEALER,0.959,10,10,10,-9025
18325,BASIC,2.217,10,10,0,475
18325,COUNT,2.217,20,20,-20,4080
18325,DEALER,2.217,10,10,-10,-9035
18326,BASIC,3.184,10,10,10,485
18326,COUNT,3.184,30,30,-30,4050
18326,DEALER,3.184,10,10,10,-9025
18327,BASIC,4.034,10,10,0,485
18327,COUNT,4.034,40,40,40,4090
18327,DEALER,4.034,10,10,-10,-9035
18328,BASIC,4.727,10,10,10,495
18328,COUNT,4.727,50,50,-50,4040
18328,DEALER,4.727,10,10,-10,-9045
18329,BASIC,4.0,10,10,-10,485
18329,COUNT,4.0,40,40,-40,4000
18329,DEALER,4.0,10,10,0,-9045
18330,BASIC,3.98,10,10,15,500
18330,COUNT,3.98,40,40,40,4040
18330,DEALER,3.98,10,10,10,-9035
18331,BASIC,3.634,10,10,-10,490
18331,COUNT,3.634,40,40,40,4080
18331,DEALER,3.634,10,10,15,-9020
18332,BASIC,3.269,10,10,-5,485
18332,COUNT,3.269,30,45,-30,4050
18332,DEALER,3.269,10,10,-10,-9030
18333,BASIC,3.467,10,10,-10,475
18333,COUNT,3.467,30,30,-15,4035
18333,DEALER,3.467,10,10,-10,-9040
18334,BASIC,3.377,10,10,10,485
18334,COUNT,3.377,30,30,30,4065
18334,DEALER,3.377,10,10,10,-9030
18335,BASIC,2.152,10,10,-5,480
18335,COUNT,2.152,20,20,-20,4045
18335,DEALER,2.152,10,10,-10,-9040
18336,BASIC,3.493,10,10,-10,470
18336,COUNT,3.493,30,30,30,4075
18336,DEALER,3.493,10,10,0,-9040
18337,BASIC,2.579,10,10,-10,460
18337,COUNT,2.579,30,60,-60,4015
18337,DEALER,2.579,10,10,-10,-9050
18338,BASIC,3.279,10,10,-10,450
18338,COUNT,3.279,30,30,-30,3985
18338,DEALER,3.279,10,10,15,-9035
18339,BASIC,2.122,10,10,-10,440
18339,COUNT,2.122,20,20,-20,3965
18339,DEALER,2.122,10,10,-10,-9045
18340,BASIC,3.023,10,10,10,450
18340,COUNT,3.023,30,60,60,4025
18340,DEALER,3.023,10,10,-10,-9055
18341,BASIC,0.0,10,10,-10,440
18341,COUNT,0.0,10,20,0,4025
18341,DEALER,0.0,10,10,-10,-9065
18342,BASIC,-0.864,10,10,-5,435
18342,COUNT,-0.864,10,10,-10,4015
18342,DEALER,-0.864,10,10,10,-9055
18343,BASIC,-0.893,10,10,-10,425
18343,COUNT,-0.893,10,10,-10,4005
18343,DEALER,-0.893,10,10,-10,-9065
18344,BASIC,-0.919,10,10,10,435
18344,COUNT,-0.919,10,10,10,4015
18344,DEALER,-0.919,10,10,10,-9055
18345,BASIC,-0.952,10,10,-10,425
18345,COUNT,-0.952,10,10,-10,4005
18345,DEALER,-0.952,10,10,-10,-9065
18346,BASIC,-0.398,10,10,-10,415
18346,COUNT,-0.398,10,10,10,4015
18346,DEALER,-0.398,10,10,10,-9055
18347,BASIC,1.053,10,10,0,415
18347,COUNT,1.053,10,10,-10,4005
18347,DEALER,1.053,10,10,-10,-9065
18348,BASIC,1.102,10,10,10,425
18348,COUNT,1.102,10,10,10,4015
18348,DEALER,1.102,10,10,10,-9055
18349,BASIC,0.69,10,10,-10,415
18349,COUNT,0.69,10,10,10,4025
18349,DEALER,0.69,10,10,10,-9045
18350,BASIC,1.226,10,10,-5,410
18350,COUNT,1.226,10,10,10,4035
18350,DEALER,1.226,10,10,10,-9035
18351,BASIC,0.512,10,10,10,420
18351,COUNT,0.512,10,20,20,4055
18351,DEALER,0.512,10,10,10,-9025
18352,BASIC,0.269,10,10,-5,415
18352,COUNT,0.269,10,10,-10,4045
18352,DEALER,0.269,10,10,-10,-9035
18353,BASIC,1.436,10,10,-5,410
18353,COUNT,1.436,10,10,15,4060
18353,DEALER,1.436,10,10,15,-9020
18354,BASIC,0.0,10,10,10,420
18354,COUNT,0.0,10,10,0,4060
18354,DEALER,0.0,10,10,10,-9010
18355,BASIC,-0.323,10,10,-10,410
18355,COUNT,-0.323,10,10,0,4060
18355,DEALER,-0.323,10,10,-10,-9020
18356,BASIC,0.351,10,10,-10,400
18356,COUNT,0.351,10,20,-20,4040
18356,DEALER,0.351,10,10,-10,-9030
18357,BASIC,1.529,10,10,-10,390
18357,COUNT,1.529,20,20,0,4040
18357,DEALER,1.529,10,10,0,-9030
18358,BASIC,1.248,10,10,15,405
18358,COUNT,1.248,10,10,-10,4030
18358,DEALER,1.248,10,10,-10,-9040
18359,BASIC,-0.448,10,10,0,405
